volatility,move_ease,trap_susceptibility,king_exposure,castling_status,defending_pieces,pawn_structure,doubled_pawns,backward_pawns,pawn_majority,mobility,piece_coordination,rooks_connected,bishop_pair,overworked_defenders,checks,captures,pins,tactical_motifs,material_imbalance,phase,space_control,passed_pawns,center_control,top_moves,evals_dict,human_move,game_number
41455.485714285714,0.35185185185185186,0.7222222222222222,0,1,3,0.16666666666666666,0,5,0,0.9,0.6875,1,1,12,0,2,0,0,0,0,0,0,4,"['f3g5', 'f3e5', 'f3h4', 'f3d4', 'f3e1', 'c3f6', 'c3e5', 'c3a5', 'c3d4', 'c3b4', 'c3b2', 'g2h3', 'g2h1', 'd2e4', 'd2b1', 'c2b2', 'c2d1', 'c2c1', 'c2b1', 'g1h1', 'f1e1', 'f1d1', 'f1c1', 'f1b1', 'a1e1', 'a1d1', 'a1c1', 'a1b1', 'c4d5', 'g3g4', 'd3d4', 'b3b4', 'h2h3', 'e2e3', 'h2h4', 'e2e4']","{""d3d4"": 4, ""e2e3"": 0, ""a1e1"": -18, ""c4d5"": -19, ""a1c1"": -25, ""d2b1"": -29, ""a1b1"": -33, ""a1d1"": -41, ""c3e5"": -41, ""c3f6"": -130, ""e2e4"": -157, ""c2c1"": -178, ""h2h3"": -213, ""g3g4"": -216, ""f1d1"": -217, ""f1b1"": -233, ""f1c1"": -238, ""f3e5"": -241, ""f1e1"": -245, ""g2h1"": -249, ""g1h1"": -249, ""h2h4"": -256, ""b3b4"": -270, ""c2b1"": -270, ""c2d1"": -271, ""d2e4"": -279, ""g2h3"": -292, ""f3h4"": -471, ""f3g5"": -480, ""c3d4"": -505, ""f3e1"": -515, ""c3b2"": -554, ""f3d4"": -563, ""c2b2"": -604, ""c3a5"": -675, ""c3b4"": -719}",c4d5,1
17099.179802955667,0.3563218390804598,0.9310344827586207,0,1,3,0.3333333333333333,0,2,-1,0.725,0.6451612903225806,0,1,9,0,2,0,0,1,0,2,0,4,"['g8h8', 'f8e8', 'd8e8', 'd8c7', 'd8b6', 'd8a5', 'a8b8', 'a8a7', 'a8a6', 'a8a5', 'a8a4', 'e7d6', 'd7b8', 'd7b6', 'd7e5', 'f6e8', 'f6h5', 'f6d5', 'f6g4', 'f6e4', 'e6d5', 'h7h6', 'g7g6', 'b7b6', 'e6e5', 'c5c4', 'h7h5', 'g7g5', 'b7b5']","{""f6d5"": 35, ""e6d5"": -2, ""d7b8"": -129, ""e6e5"": -147, ""b7b5"": -221, ""d7b6"": -224, ""d8c7"": -255, ""a8a6"": -282, ""b7b6"": -289, ""a8b8"": -290, ""d8e8"": -294, ""f6g4"": -294, ""h7h5"": -295, ""d8b6"": -301, ""f6e8"": -306, ""g8h8"": -310, ""f8e8"": -332, ""a8a7"": -341, ""f6h5"": -346, ""h7h6"": -362, ""c5c4"": -371, ""g7g6"": -377, ""g7g5"": -382, ""e7d6"": -423, ""a8a5"": -424, ""d7e5"": -446, ""f6e4"": -462, ""a8a4"": -469, ""d8a5"": -581}",f6d5,1
56131.88138138138,0.34234234234234234,0.32432432432432434,0,1,3,0.2,0,4,-1,0.925,0.6,1,1,11,0,1,0,0,0,0,0,0,3,"['f3g5', 'f3e5', 'f3h4', 'f3d4', 'f3e1', 'c3g7', 'c3f6', 'c3e5', 'c3a5', 'c3d4', 'c3b4', 'c3b2', 'g2h3', 'g2h1', 'd2e4', 'd2c4', 'd2b1', 'c2b2', 'c2d1', 'c2c1', 'c2b1', 'g1h1', 'f1e1', 'f1d1', 'f1c1', 'f1b1', 'a1e1', 'a1d1', 'a1c1', 'a1b1', 'g3g4', 'd3d4', 'b3b4', 'h2h3', 'e2e3', 'h2h4', 'e2e4']","{""a1c1"": -33, ""h2h4"": -47, ""d2e4"": -52, ""a1b1"": -59, ""d3d4"": -64, ""f3e5"": -72, ""a1d1"": -73, ""h2h3"": -81, ""f1d1"": -81, ""e2e4"": -92, ""f1c1"": -94, ""f1e1"": -95, ""f3e1"": -99, ""c2c1"": -103, ""d2c4"": -103, ""a1e1"": -104, ""g2h1"": -107, ""e2e3"": -109, ""g1h1"": -115, ""f1b1"": -120, ""c3e5"": -134, ""g2h3"": -138, ""f3h4"": -142, ""d2b1"": -160, ""g3g4"": -166, ""b3b4"": -221, ""c3g7"": -405, ""c2d1"": -407, ""c2b1"": -407, ""f3d4"": -565, ""c3b2"": -624, ""f3g5"": -625, ""c2b2"": -635, ""c3d4"": -654, ""c3f6"": -683, ""c3a5"": -709, ""c3b4"": -750}",d2c4,1
55043.94621848739,0.34285714285714286,0.3142857142857143,1,1,2,0.25,0,3,-1,0.875,0.6,0,1,7,0,1,0,0,0,0,2,0,3,"['g8h8', 'f8e8', 'd8e8', 'd8c7', 'd8b6', 'd8a5', 'a8b8', 'a8a7', 'a8a6', 'a8a5', 'a8a4', 'e7f6', 'e7d6', 'e7g5', 'e7h4', 'd7b8', 'd7f6', 'd7b6', 'd7e5', 'd5c7', 'd5f6', 'd5b6', 'd5f4', 'd5b4', 'd5e3', 'd5c3', 'h7h6', 'g7g6', 'f7f6', 'b7b6', 'e6e5', 'h7h5', 'g7g5', 'f7f5', 'b7b5']","{""d5c3"": 109, ""b7b5"": 108, ""b7b6"": 69, ""a8a6"": 54, ""d7b8"": 53, ""a8a7"": 37, ""f8e8"": 36, ""d7f6"": 35, ""h7h5"": 34, ""h7h6"": 34, ""d8c7"": 25, ""g8h8"": 25, ""d8e8"": 17, ""g7g6"": 15, ""f7f5"": -1, ""e7f6"": -2, ""f7f6"": -7, ""d5f6"": -10, ""g7g5"": -13, ""d5c7"": -15, ""d7b6"": -22, ""a8b8"": -23, ""d5b6"": -29, ""d5b4"": -30, ""e6e5"": -44, ""e7g5"": -224, ""a8a4"": -396, ""d7e5"": -405, ""e7h4"": -443, ""d5e3"": -462, ""d5f4"": -499, ""d8b6"": -537, ""a8a5"": -538, ""d8a5"": -602, ""e7d6"": -611}",d5c3,1
16532.850640113797,0.3508771929824561,0.9473684210526315,0,1,3,0.2,0,4,-1,0.95,0.5517241379310345,1,0,10,0,2,0,0,3,0,0,0,3,"['c4d6', 'c4b6', 'c4e5', 'c4a5', 'c4e3', 'c4a3', 'c4d2', 'c4b2', 'f3g5', 'f3e5', 'f3h4', 'f3d4', 'f3d2', 'f3e1', 'g2h3', 'g2h1', 'c2c3', 'c2d2', 'c2b2', 'c2d1', 'c2c1', 'c2b1', 'g1h1', 'f1e1', 'f1d1', 'f1c1', 'f1b1', 'a1e1', 'a1d1', 'a1c1', 'a1b1', 'g3g4', 'd3d4', 'b3b4', 'h2h3', 'e2e3', 'h2h4', 'e2e4']","{""c2c3"": -91, ""e2e4"": -178, ""b3b4"": -489, ""c4e3"": -521, ""h2h4"": -553, ""c4a3"": -572, ""d3d4"": -583, ""f3h4"": -600, ""f1d1"": -608, ""f3g5"": -618, ""a1c1"": -619, ""f3e5"": -623, ""a1d1"": -625, ""c4b6"": -638, ""a1b1"": -638, ""c2d2"": -639, ""f1c1"": -640, ""f3d4"": -645, ""f1e1"": -648, ""e2e3"": -651, ""a1e1"": -651, ""f3e1"": -658, ""c4e5"": -662, ""f1b1"": -662, ""c4b2"": -664, ""c2d1"": -667, ""h2h3"": -668, ""c4d6"": -670, ""c4d2"": -670, ""f3d2"": -671, ""g1h1"": -671, ""c2c1"": -687, ""g2h1"": -691, ""c4a5"": -693, ""c2b1"": -694, ""g2h3"": -707, ""g3g4"": -733, ""c2b2"": -804}",c2c3,1
59835.92592592593,0.3333333333333333,0.6785714285714286,1,1,2,0.25,0,3,-1,0.7,0.5714285714285714,0,1,6,0,0,0,0,1,0,2,0,3,"['g8h8', 'f8e8', 'd8e8', 'd8c7', 'd8b6', 'd8a5', 'a8b8', 'a8a7', 'a8a6', 'a8a5', 'a8a4', 'e7f6', 'e7d6', 'e7g5', 'e7h4', 'd7b8', 'd7f6', 'd7b6', 'd7e5', 'h7h6', 'g7g6', 'f7f6', 'b7b6', 'e6e5', 'h7h5', 'g7g5', 'f7f5', 'b7b5']","{""b7b5"": 156, ""e7f6"": 82, ""g7g5"": 49, ""a8a6"": 29, ""a8a7"": 12, ""d7b6"": 8, ""h7h5"": 8, ""d7f6"": 7, ""b7b6"": 2, ""g7g6"": -9, ""d7b8"": -10, ""f8e8"": -15, ""a8b8"": -20, ""d8e8"": -42, ""d8c7"": -43, ""h7h6"": -47, ""g8h8"": -57, ""e6e5"": -83, ""f7f5"": -102, ""f7f6"": -117, ""e7g5"": -170, ""a8a5"": -501, ""a8a4"": -516, ""d7e5"": -517, ""d8b6"": -532, ""e7h4"": -564, ""e7d6"": -611, ""d8a5"": -625}",e7f6,1
31352.989547038327,0.3492063492063492,0.9047619047619048,0,1,3,0.2,0,4,-1,1.0,0.6071428571428571,1,0,10,0,2,0,0,1,0,0,0,3,"['c4d6', 'c4b6', 'c4e5', 'c4a5', 'c4e3', 'c4a3', 'c4d2', 'c4b2', 'f3g5', 'f3e5', 'f3h4', 'f3d4', 'f3d2', 'f3e1', 'c3f6', 'c3e5', 'c3a5', 'c3d4', 'c3b4', 'c3d2', 'c3c2', 'c3b2', 'c3e1', 'c3c1', 'g2h3', 'g2h1', 'g1h1', 'f1e1', 'f1d1', 'f1c1', 'f1b1', 'a1e1', 'a1d1', 'a1c1', 'a1b1', 'g3g4', 'd3d4', 'b3b4', 'h2h3', 'e2e3', 'h2h4', 'e2e4']","{""d3d4"": -32, ""c4e5"": -45, ""c3d2"": -184, ""c3c2"": -192, ""c3e1"": -201, ""c3c1"": -212, ""f3e5"": -242, ""c3f6"": -481, ""f1c1"": -491, ""c3e5"": -496, ""a1c1"": -505, ""c4d6"": -539, ""f3d2"": -544, ""c4d2"": -545, ""f3e1"": -554, ""f1d1"": -555, ""a1d1"": -563, ""c4e3"": -576, ""f3h4"": -580, ""f3d4"": -590, ""e2e3"": -593, ""f3g5"": -603, ""g2h3"": -603, ""c3a5"": -604, ""c4a3"": -606, ""a1e1"": -608, ""h2h3"": -609, ""a1b1"": -609, ""e2e4"": -622, ""f1e1"": -628, ""h2h4"": -628, ""c3d4"": -631, ""c3b4"": -635, ""f1b1"": -636, ""c4b6"": -647, ""g3g4"": -648, ""b3b4"": -650, ""g2h1"": -657, ""c4a5"": -660, ""c3b2"": -663, ""g1h1"": -692, ""c4b2"": -721}",f3e5,1
38636.19,0.36,0.48,1,1,2,0.25,0,3,-1,0.625,0.5357142857142857,0,1,7,0,2,0,0,1,0,2,0,3,"['g8h8', 'f8e8', 'd8e8', 'd8e7', 'd8c7', 'd8b6', 'd8a5', 'a8b8', 'a8a7', 'a8a6', 'a8a5', 'a8a4', 'd7b8', 'd7b6', 'd7e5', 'f6e7', 'f6g5', 'f6e5', 'f6h4', 'h7h6', 'g7g6', 'b7b6', 'h7h5', 'g7g5', 'b7b5']","{""a8a6"": 187, ""b7b5"": 138, ""d8c7"": 121, ""a8a7"": 86, ""a8b8"": 72, ""h7h6"": 69, ""h7h5"": 55, ""g7g6"": 45, ""d7b8"": 21, ""g8h8"": 21, ""f8e8"": 20, ""d8e7"": 13, ""d8e8"": 9, ""d7b6"": -22, ""f6e5"": -43, ""f6e7"": -44, ""f6g5"": -46, ""g7g5"": -65, ""d7e5"": -112, ""b7b6"": -172, ""a8a5"": -280, ""d8a5"": -398, ""f6h4"": -404, ""a8a4"": -424, ""d8b6"": -566}",a8b8,1
30036.170048309177,0.36231884057971014,0.9347826086956522,0,1,2,0.2,0,4,-1,1.0,0.5714285714285714,1,0,8,0,4,0,0,1,0,0,0,4,"['e5f7', 'e5d7', 'e5g6', 'e5c6', 'e5g4', 'e5f3', 'c4d6', 'c4b6', 'c4a5', 'c4e3', 'c4a3', 'c4d2', 'c4b2', 'c3a5', 'c3d4', 'c3b4', 'c3d2', 'c3c2', 'c3b2', 'c3e1', 'c3c1', 'g2b7', 'g2c6', 'g2d5', 'g2e4', 'g2h3', 'g2f3', 'g2h1', 'g1h1', 'f1e1', 'f1d1', 'f1c1', 'f1b1', 'a1e1', 'a1d1', 'a1c1', 'a1b1', 'g3g4', 'd3d4', 'b3b4', 'h2h3', 'f2f3', 'e2e3', 'h2h4', 'f2f4', 'e2e4']","{""f2f4"": -72, ""e2e3"": -176, ""d3d4"": -180, ""f1d1"": -233, ""f1e1"": -241, ""a1e1"": -251, ""f1c1"": -264, ""a1c1"": -266, ""h2h3"": -272, ""e5d7"": -289, ""g2h1"": -294, ""g2e4"": -300, ""g2h3"": -312, ""f1b1"": -318, ""g3g4"": -321, ""a1d1"": -335, ""b3b4"": -343, ""a1b1"": -344, ""h2h4"": -378, ""g2f3"": -396, ""g1h1"": -405, ""c3e1"": -412, ""c3c2"": -412, ""e2e4"": -414, ""f2f3"": -419, ""c3c1"": -437, ""c3a5"": -440, ""e5f7"": -445, ""g2c6"": -480, ""e5c6"": -536, ""c4a3"": -543, ""g2b7"": -554, ""c3d2"": -555, ""e5g4"": -557, ""e5f3"": -600, ""c4b6"": -627, ""c4d6"": -639, ""c3b4"": -645, ""c3d4"": -659, ""c4a5"": -666, ""c4d2"": -671, ""c4e3"": -677, ""e5g6"": -677, ""c3b2"": -689, ""c4b2"": -695, ""g2d5"": -797}",f2f4,1
49314.93421052631,0.36666666666666664,0.35,1,1,2,0.25,0,3,-1,0.5,0.5357142857142857,1,1,8,0,2,0,0,1,0,2,0,3,"['g8h8', 'f8e8', 'd8e8', 'd8e7', 'd8c7', 'd8b6', 'd8a5', 'b8a8', 'd7b6', 'd7e5', 'f6e7', 'f6g5', 'f6e5', 'f6h4', 'h7h6', 'g7g6', 'b7b6', 'h7h5', 'g7g5', 'b7b5']","{""d8c7"": 84, ""b7b5"": 72, ""h7h6"": 23, ""g7g6"": 21, ""h7h5"": 18, ""b7b6"": 17, ""b8a8"": 12, ""d7e5"": -1, ""f6e7"": -11, ""d8e7"": -20, ""g8h8"": -36, ""f8e8"": -38, ""g7g5"": -46, ""d8e8"": -50, ""d7b6"": -60, ""f6e5"": -79, ""f6h4"": -466, ""f6g5"": -485, ""d8b6"": -502, ""d8a5"": -668}",b7b5,1
24513.4574829932,0.35374149659863946,0.5918367346938775,0,1,2,0.14285714285714285,0,6,-1,1.0,0.5,1,0,7,0,3,0,0,1,0,0,0,4,"['e5f7', 'e5d7', 'e5g6', 'e5c6', 'e5g4', 'e5f3', 'c4d6', 'c4b6', 'c4a5', 'c4e3', 'c4a3', 'c4d2', 'c4b2', 'c3a5', 'c3d4', 'c3b4', 'c3d2', 'c3c2', 'c3b2', 'c3e1', 'c3c1', 'g2a8', 'g2b7', 'g2c6', 'g2d5', 'g2e4', 'g2h3', 'g2f3', 'g2h1', 'g1f2', 'g1h1', 'f1f3', 'f1f2', 'f1e1', 'f1d1', 'f1c1', 'f1b1', 'a1e1', 'a1d1', 'a1c1', 'a1b1', 'f4f5', 'g3g4', 'd3d4', 'b3b4', 'h2h3', 'e2e3', 'h2h4', 'e2e4']","{""c4d2"": -167, ""c4d6"": -172, ""c4e3"": -229, ""c4a3"": -279, ""c3a5"": -280, ""f1f2"": -285, ""a1b1"": -287, ""f1d1"": -287, ""h2h3"": -309, ""g2e4"": -314, ""g1h1"": -318, ""g2f3"": -318, ""c3c2"": -325, ""c3d2"": -326, ""c3c1"": -337, ""f1b1"": -346, ""e5d7"": -347, ""g3g4"": -350, ""c3e1"": -355, ""a1c1"": -358, ""c4a5"": -410, ""f1c1"": -417, ""d3d4"": -418, ""e5c6"": -449, ""f4f5"": -449, ""b3b4"": -469, ""f1e1"": -490, ""e2e4"": -495, ""a1d1"": -513, ""a1e1"": -537, ""h2h4"": -540, ""e2e3"": -544, ""f1f3"": -546, ""c3d4"": -550, ""g2c6"": -556, ""g2h3"": -561, ""g1f2"": -570, ""g2h1"": -571, ""e5f7"": -579, ""c3b4"": -580, ""c4b2"": -593, ""g2d5"": -612, ""c4b6"": -642, ""c3b2"": -675, ""g2a8"": -708, ""e5f3"": -714, ""e5g6"": -729, ""e5g4"": -732, ""g2b7"": -765}",c4e3,1
32174.954710144928,0.3611111111111111,0.7916666666666666,1,1,2,0.5,0,1,-1,0.6,0.5,1,1,7,0,2,0,0,1,0,3,0,3,"['g8h8', 'f8e8', 'd8e8', 'd8e7', 'd8c7', 'd8b6', 'd8a5', 'c8b7', 'c8a6', 'b8a8', 'b8b7', 'b8b6', 'd7b6', 'd7e5', 'f6e7', 'f6g5', 'f6e5', 'f6h4', 'h7h6', 'g7g6', 'c5c4', 'b5b4', 'h7h5', 'g7g5']","{""b5b4"": 229, ""h7h5"": 121, ""c8a6"": 104, ""d7e5"": 104, ""c8b7"": 82, ""f6e5"": 78, ""g7g6"": 61, ""g7g5"": 56, ""d8c7"": 52, ""b8b6"": 42, ""d8b6"": 39, ""h7h6"": 35, ""c5c4"": 34, ""f8e8"": 27, ""d8e7"": 20, ""g8h8"": 11, ""f6e7"": -22, ""d8e8"": -34, ""b8b7"": -93, ""f6g5"": -100, ""d7b6"": -137, ""b8a8"": -241, ""f6h4"": -458, ""d8a5"": -573}",b5b4,1
20921.719703977797,0.3617021276595745,0.8936170212765957,0,1,3,0.14285714285714285,0,6,-1,1.0,0.5357142857142857,1,0,7,0,4,0,0,1,0,0,0,4,"['e5f7', 'e5d7', 'e5g6', 'e5c6', 'e5g4', 'e5c4', 'e5f3', 'e3f5', 'e3d5', 'e3g4', 'e3c4', 'e3c2', 'e3d1', 'c3c5', 'c3d4', 'c3c4', 'c3b4', 'c3d2', 'c3c2', 'c3b2', 'c3e1', 'c3c1', 'g2a8', 'g2b7', 'g2c6', 'g2d5', 'g2e4', 'g2h3', 'g2f3', 'g2h1', 'g1f2', 'g1h1', 'f1f3', 'f1f2', 'f1e1', 'f1d1', 'f1c1', 'f1b1', 'a1e1', 'a1d1', 'a1c1', 'a1b1', 'f4f5', 'g3g4', 'd3d4', 'h2h3', 'h2h4']","{""c3e1"": -223, ""c3c4"": -229, ""c3c1"": -229, ""c3c2"": -229, ""c3d2"": -232, ""c3c5"": -456, ""e3c4"": -463, ""e5d7"": -464, ""e5c6"": -482, ""e3g4"": -501, ""e3c2"": -502, ""c3b4"": -521, ""f1c1"": -537, ""g2e4"": -559, ""a1d1"": -563, ""a1c1"": -573, ""g3g4"": -574, ""g1h1"": -578, ""c3d4"": -579, ""f1f2"": -580, ""g2f3"": -582, ""e5f7"": -588, ""g2h1"": -592, ""e3d1"": -592, ""a1e1"": -596, ""d3d4"": -596, ""c3b2"": -608, ""f1b1"": -618, ""g2h3"": -619, ""e3f5"": -624, ""f1e1"": -625, ""g2d5"": -633, ""f1f3"": -633, ""e3d5"": -641, ""h2h3"": -646, ""g2c6"": -646, ""a1b1"": -647, ""f1d1"": -652, ""f4f5"": -652, ""h2h4"": -659, ""g1f2"": -708, ""g2a8"": -718, ""e5c4"": -737, ""e5g6"": -747, ""g2b7"": -751, ""e5g4"": -760, ""e5f3"": -864}",c3c2,1
25607.210144927536,0.3611111111111111,0.9166666666666666,1,1,2,0.25,0,3,-1,0.6,0.5,1,1,8,0,2,0,0,1,0,2,0,3,"['g8h8', 'f8e8', 'd8e8', 'd8e7', 'd8c7', 'd8b6', 'd8a5', 'c8b7', 'c8a6', 'b8a8', 'b8b7', 'b8b6', 'b8b5', 'd7b6', 'd7e5', 'f6e7', 'f6g5', 'f6e5', 'f6h4', 'h7h6', 'g7g6', 'c5c4', 'h7h5', 'g7g5']","{""d7e5"": 262, ""f6e5"": 139, ""d8c7"": 120, ""c8a6"": 74, ""c8b7"": 68, ""b8b5"": 67, ""d8b6"": 57, ""b8b6"": -3, ""d8e8"": -12, ""f8e8"": -14, ""h7h6"": -14, ""h7h5"": -20, ""g7g6"": -22, ""d8a5"": -26, ""c5c4"": -26, ""b8b7"": -30, ""g8h8"": -48, ""d8e7"": -77, ""g7g5"": -107, ""d7b6"": -135, ""f6e7"": -225, ""b8a8"": -241, ""f6g5"": -324, ""f6h4"": -509}",d7e5,1
10715.102564102564,0.3504273504273504,0.9743589743589743,0,1,3,0.14285714285714285,0,6,-1,0.975,0.5185185185185185,1,0,6,0,2,0,0,3,0,0,0,3,"['e3f5', 'e3d5', 'e3g4', 'e3c4', 'e3d1', 'g2a8', 'g2b7', 'g2c6', 'g2d5', 'g2e4', 'g2h3', 'g2f3', 'g2h1', 'c2c5', 'c2c4', 'c2c3', 'c2d2', 'c2b2', 'c2d1', 'c2c1', 'c2b1', 'g1f2', 'g1h1', 'f1f3', 'f1f2', 'f1e1', 'f1d1', 'f1c1', 'f1b1', 'a1e1', 'a1d1', 'a1c1', 'a1b1', 'f4e5', 'f4f5', 'g3g4', 'd3d4', 'h2h3', 'h2h4']","{""f4e5"": -298, ""c2c5"": -467, ""d3d4"": -505, ""a1d1"": -579, ""f1d1"": -625, ""e3g4"": -625, ""g1h1"": -637, ""e3d5"": -638, ""g2c6"": -663, ""e3d1"": -676, ""e3c4"": -693, ""f4f5"": -718, ""f1c1"": -720, ""g2d5"": -721, ""c2c4"": -723, ""g1f2"": -725, ""c2d2"": -731, ""g3g4"": -735, ""f1f3"": -741, ""a1e1"": -742, ""e3f5"": -742, ""c2d1"": -746, ""g2e4"": -751, ""a1c1"": -752, ""f1f2"": -756, ""h2h3"": -761, ""a1b1"": -761, ""f1b1"": -761, ""c2c1"": -763, ""c2b1"": -766, ""h2h4"": -769, ""c2b2"": -770, ""c2c3"": -774, ""g2b7"": -782, ""g2h3"": -784, ""g2f3"": -786, ""f1e1"": -800, ""g2h1"": -828, ""g2a8"": -835}",f4e5,1
54312.46957671957,0.35714285714285715,0.9642857142857143,0,1,2,0.25,0,3,-1,0.7,0.5,0,1,8,0,2,0,0,1,0,2,0,3,"['g8h8', 'f8e8', 'd8e8', 'd8e7', 'd8d7', 'd8c7', 'd8d6', 'd8b6', 'd8d5', 'd8a5', 'd8d4', 'd8d3', 'c8d7', 'c8b7', 'c8a6', 'b8a8', 'b8b7', 'b8b6', 'b8b5', 'f6e7', 'f6g5', 'f6e5', 'f6h4', 'h7h6', 'g7g6', 'c5c4', 'h7h5', 'g7g5']","{""f6e5"": 334, ""f6e7"": 78, ""f6g5"": 68, ""d8d4"": 23, ""f6h4"": -63, ""c5c4"": -173, ""g8h8"": -319, ""c8b7"": -319, ""c8a6"": -329, ""d8d6"": -370, ""d8d7"": -374, ""f8e8"": -378, ""c8d7"": -384, ""h7h5"": -395, ""b8b6"": -414, ""d8d5"": -422, ""b8a8"": -424, ""g7g5"": -424, ""b8b5"": -424, ""h7h6"": -440, ""g7g6"": -447, ""b8b7"": -451, ""d8b6"": -506, ""d8e7"": -539, ""d8a5"": -547, ""d8c7"": -555, ""d8d3"": -649, ""d8e8"": -666}",f6e5,1
9622.03780487805,0.34959349593495936,0.3170731707317073,0,1,3,0.16666666666666666,0,5,0,1.0,0.44,1,0,5,0,2,0,0,2,0,0,0,2,"['e3f5', 'e3d5', 'e3g4', 'e3c4', 'e3d1', 'g2a8', 'g2b7', 'g2c6', 'g2d5', 'g2e4', 'g2h3', 'g2f3', 'g2h1', 'c2c5', 'c2c4', 'c2c3', 'c2d2', 'c2b2', 'c2d1', 'c2c1', 'c2b1', 'g1f2', 'g1h1', 'f1f7', 'f1f6', 'f1f5', 'f1f4', 'f1f3', 'f1f2', 'f1e1', 'f1d1', 'f1c1', 'f1b1', 'a1e1', 'a1d1', 'a1c1', 'a1b1', 'g3g4', 'd3d4', 'h2h3', 'h2h4']","{""a1d1"": -375, ""c2c5"": -378, ""a1e1"": -388, ""e3c4"": -393, ""e3g4"": -396, ""c2d2"": -409, ""c2c4"": -424, ""a1c1"": -430, ""g2e4"": -432, ""g2c6"": -432, ""f1f7"": -436, ""a1b1"": -439, ""g2f3"": -444, ""h2h3"": -449, ""f1d1"": -449, ""g1h1"": -455, ""f1e1"": -456, ""g2h3"": -475, ""g3g4"": -475, ""f1c1"": -476, ""g1f2"": -483, ""c2d1"": -492, ""c2c1"": -492, ""g2h1"": -492, ""c2b1"": -492, ""d3d4"": -500, ""f1f2"": -507, ""f1f4"": -509, ""h2h4"": -531, ""e3f5"": -539, ""f1f3"": -560, ""f1b1"": -566, ""e3d1"": -570, ""g2a8"": -593, ""f1f6"": -600, ""g2d5"": -600, ""g2b7"": -605, ""f1f5"": -605, ""e3d5"": -617, ""c2c3"": -741, ""c2b2"": -862}",a1c1,1
59758.7453769559,0.3508771929824561,0.9736842105263158,1,1,1,0.25,0,3,-1,0.95,0.48,1,1,6,0,2,0,0,2,0,2,0,2,"['g8h8', 'f8e8', 'd8e8', 'd8e7', 'd8d7', 'd8c7', 'd8f6', 'd8d6', 'd8b6', 'd8g5', 'd8d5', 'd8a5', 'd8h4', 'd8d4', 'd8d3', 'c8d7', 'c8b7', 'c8a6', 'b8a8', 'b8b7', 'b8b6', 'b8b5', 'e5c7', 'e5f6', 'e5d6', 'e5f4', 'e5d4', 'e5g3', 'e5c3', 'e5b2', 'e5a1', 'h7h6', 'g7g6', 'f7f6', 'c5c4', 'h7h5', 'g7g5', 'f7f5']","{""e5d4"": 511, ""e5b2"": 369, ""c8a6"": 296, ""e5c3"": 296, ""c8b7"": 280, ""h7h6"": 279, ""e5f6"": 277, ""f7f5"": 271, ""g7g6"": 268, ""d8c7"": 268, ""h7h5"": 266, ""f7f6"": 261, ""d8d7"": 256, ""g8h8"": 242, ""d8d4"": 240, ""d8e7"": 229, ""b8b5"": 225, ""g7g5"": 222, ""f8e8"": 209, ""d8g5"": 197, ""c8d7"": 174, ""c5c4"": 158, ""b8b7"": 152, ""b8a8"": 145, ""d8d6"": 134, ""b8b6"": 91, ""e5d6"": 88, ""d8a5"": 79, ""d8e8"": 70, ""d8b6"": 44, ""e5c7"": 28, ""e5a1"": -240, ""e5g3"": -265, ""d8f6"": -290, ""d8d5"": -375, ""d8h4"": -408, ""e5f4"": -408, ""d8d3"": -501}",e5d4,1
19479.641129032258,0.3541666666666667,0.90625,0,1,3,0.16666666666666666,0,5,0,0.8,0.52,1,0,6,0,2,1,1,2,0,0,0,2,"['g2a8', 'g2b7', 'g2c6', 'g2d5', 'g2e4', 'g2h3', 'g2f3', 'g2h1', 'c2c5', 'c2c4', 'c2c3', 'c2d2', 'c2b2', 'c2d1', 'c2b1', 'g1f2', 'g1h1', 'f1f7', 'f1f6', 'f1f5', 'f1f4', 'f1f3', 'f1f2', 'f1e1', 'f1d1', 'c1e1', 'c1d1', 'c1b1', 'c1a1', 'g3g4', 'h2h3', 'h2h4']","{""c2d2"": -310, ""g1f2"": -340, ""c2c5"": -434, ""f1f3"": -461, ""g2e4"": -516, ""c1e1"": -522, ""c1b1"": -524, ""h2h4"": -538, ""h2h3"": -555, ""g1h1"": -558, ""c1a1"": -564, ""g2c6"": -565, ""c2c4"": -571, ""g3g4"": -581, ""c1d1"": -597, ""c2d1"": -600, ""c2b1"": -600, ""f1f2"": -616, ""f1f7"": -625, ""g2f3"": -644, ""f1f4"": -650, ""f1f6"": -651, ""f1e1"": -673, ""f1d1"": -681, ""f1f5"": -692, ""g2h3"": -714, ""g2a8"": -725, ""c2c3"": -725, ""g2h1"": -764, ""c2b2"": -891, ""g2d5"": -905, ""g2b7"": -926}",c2d2,1
